"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ZNF497",25.315931420861,-0.330017307666346,0.334544726641647,-0.986466924704659,0.323904038092051,0.556456959444045
"ZNF837",21.4251071291279,0.102164487954099,0.41943944800282,0.24357386612194,0.807560870582392,0.918002609087986
"MIR4754",0.387326438461302,-2.09726294187145,2.98281560229792,-0.703115184276143,0.481983970119881,NA
"RPS5",7032.4876694123,-0.501106094866119,0.161602586777457,-3.10085441612511,0.00192963136791678,0.0132279850991805
"ZNF584",154.432815313606,-0.0226044322420221,0.247677499646411,-0.0912655863947782,0.927281561914369,0.97414755154563
"ZNF132",3.45212378017498,-1.84590752156722,1.30263766421056,-1.4170536997991,0.156467227871096,0.350168153236452
"ZNF324B",46.1168143627735,-0.255634643954657,0.212910505150955,-1.20066712430845,0.229880351667806,0.448636528449726
"ZNF324",167.916958138448,0.687522608607143,0.304729347776922,2.25617458122362,0.0240596997927321,0.0910441359905224
"ZNF446",124.730562912723,0.0178583986863355,0.171610396391635,0.104063617716846,0.917118862911222,0.969707185970767
"SLC27A5",65.7267561352876,-0.319236179330871,0.416256970961972,-0.766920920490809,0.44312853436147,0.67015260086009
"ZBTB45",123.806437953853,-0.531249263597941,0.270181055699674,-1.96627132950603,0.0492672767950606,0.155672162555333
"TRIM28",3196.73773303848,-0.659149878857863,0.123332817583788,-5.34448082652503,9.06765732948109e-08,4.19028319508491e-06
"CHMP2A",1258.53064924747,-0.209195737426729,0.139403503772235,-1.50064906380348,0.133446354001939,0.314237422662397
"UBE2M",1152.67161875085,-0.178328610565353,0.212502980681032,-0.839181690505439,0.401367360200574,0.631923646505202
"MZF1",117.808634184607,-0.244429718013305,0.370994996282283,-0.658849096248519,0.509992676467853,0.724819797484335
"FAM110C",66.2033018371495,-0.20293886382328,0.744930999146627,-0.272426391243969,0.785294182530991,0.904285638647977
"SH3YL1",158.819248440016,0.133975223546761,0.71578306294069,0.187172944545997,0.851525037067946,0.939400617935507
"ACP1",1251.10645712181,-0.273923566775806,0.103094769907558,-2.65700740223219,0.00788377119554776,0.0387120473400817
"TMEM18",213.9738429905,0.0199406634794052,0.185863799789966,0.107286429643314,0.9145617499779,0.969331544923169
"SNTG2",0,NA,NA,NA,NA,NA
"TPO",0.376756661215596,0.211467865655228,2.13956014391847,0.0988370746465384,0.921267631286748,NA
"PXDN",25.5570777863584,0.921185735656822,1.08519694074856,0.848865031835969,0.39595639857334,0.627925135394572
"MYT1L",0.0421496805656008,-0.269433616307584,3.00317535619469,-0.08971624509099,0.928512706286325,NA
"TRAPPC12",292.108830905805,-0.293331622946552,0.190850039574248,-1.536974388902,0.124299581211122,0.299642850095496
"ADI1",487.403230075991,-1.37473634535178,0.217252076202697,-6.3278398502813,2.48616971144426e-10,2.90246294057105e-08
"RNASEH1",391.833034303938,0.0405856519944756,0.279614079333465,0.145148814005441,0.884593378339228,0.955591489718592
"RPS7",9361.27827140512,-0.0480531005559638,0.118324775757907,-0.406111908923289,0.684660375915713,0.843373396020887
"COLEC11",14.3548282453987,2.59660213963277,0.728081448159065,3.56636217856974,0.000361971034884788,0.00351427878220726
"ALLC",2.73824186541529,4.1032722623168,1.45942658973163,2.81156468656045,0.00493011763259253,0.0271453675465476
"SOX11",0,NA,NA,NA,NA,NA
"LINC00487",0.412881063416941,2.16204081942053,2.9797336643012,0.725581901940744,0.468095119191702,NA
"CMPK2",375.265806725651,4.84697270261751,1.06923928557801,4.53310383184933,5.81232255500072e-06,0.000125868803781724
"RSAD2",511.290962162354,5.27753612155422,1.70243546335997,3.09999188523619,0.00193525944603368,0.0132532922256744
"RNF144A-AS1",9.89562346016745,0.652919594073788,0.734221276395894,0.88926814717057,0.373858985940254,0.607546132671649
"RNF144A",134.331003397575,0.334228971233828,0.346294671172416,0.96515770832471,0.334465826042718,0.568127215946318
"LINC00299",0.341143473873298,-0.509876283847341,3.00317535619469,-0.169779058287626,0.865183896876575,NA
"ID2",625.10563430542,0.58939872549426,0.315820165023759,1.86624791817812,0.0620066877516682,0.183456143429907
"KIDINS220",716.21137894081,0.215436142509056,0.205300998043862,1.04936724400643,0.2940091280007,0.524274742711591
"MBOAT2",239.703901102075,-0.244689253353426,0.288465659984346,-0.848243958628228,0.39630212066154,0.628023089134345
"ASAP2",664.933285548209,0.544021544501071,0.177396823117896,3.0666927115122,0.0021644123829129,0.0144940052885706
"ITGB1BP1",547.257979226109,-0.573048954172842,0.128763925630206,-4.45038430886744,8.57167602264615e-06,0.000169113613219348
"CPSF3",650.583444632735,-0.281244488733171,0.147177983308312,-1.91091413546558,0.0560156162156922,0.1708751420395
"IAH1",405.618556740713,0.434141060657989,0.254390753077789,1.70659135760817,0.0878980326382308,0.235390264362506
"ADAM17",1106.37935532045,0.196063326047948,0.257373383060941,0.76178555729488,0.446188001686324,0.672420290918026
"YWHAQ",4299.00806365852,-0.629704341427717,0.148602767114497,-4.23750077912436,2.26021635586392e-05,0.000373822252432845
"TAF1B",234.326312093061,0.405326322959862,0.249672312920937,1.62343320417838,0.104496831476189,0.264858358199607
"GRHL1",133.28249100844,2.69292940349623,0.586685592224279,4.59007250082046,4.43092076906391e-06,0.000101125389733758
"KLF11",308.133149064541,1.86664979544134,0.32174276877597,5.80168375669414,6.56522956330416e-09,4.85891817198264e-07
"CYS1",29.0521714069449,-0.244142052215253,0.679532738241794,-0.359279308377312,0.719386151920072,0.865906754783049
"RRM2",845.286012148519,-1.44505605488136,0.383921407936021,-3.76393716268663,0.000167258929626606,0.00187918191050095
"C2orf48",9.21632451528128,-1.17145085564452,0.465052686185625,-2.51896374420024,0.0117700775511008,0.0528802066365575
"HPCAL1",354.869615360088,-0.281565626244395,0.301365535946575,-0.934299356295042,0.350149496285389,0.584976461031121
"ODC1",2073.70933005771,1.26563634989589,0.302578399760631,4.18283774022576,2.87892870662231e-05,0.000456133939058414
"SNORA80B",3.35090371532547,2.78301403219723,1.13128717660935,2.46004205628705,0.0138920735552061,0.0598507841541857
"NOL10",522.708169822333,0.186596935024211,0.160111688055769,1.16541732393213,0.2438501082161,0.466805650384833
"ATP6V1C2",9.37322644024881,1.50578288895268,1.06051262357163,1.41986323923373,0.155647499843183,0.348735747484143
"PDIA6",3872.39467051151,-0.532928164037261,0.261316291363209,-2.03939892632462,0.0414102294912707,0.136571077593662
"KCNF1",35.9697483055044,-0.944417666054427,0.713903899227965,-1.32289187252758,0.185871338525103,0.391431476099182
"C2orf50",0.656064560644151,-0.0214867405800761,1.217225621482,-0.0176522250278593,0.985916293606531,NA
"PQLC3",231.48347393001,-0.0621031633480465,0.236164867575816,-0.262965291940003,0.792577330885149,0.909156930899358
"ROCK2",976.805251591436,0.0216447106684357,0.361968082862176,0.0597972906817786,0.952317083440149,0.984370787122195
"E2F6",333.967064712816,0.549031008618749,0.284581746172099,1.92925588518501,0.0536991034169991,0.165861543416699
"GREB1",70.5825357854981,-0.332195756575543,0.51182320441893,-0.649043954450411,0.516309966014291,0.729856595257092
"LPIN1",505.400571382966,-0.402613274050807,0.16670980429144,-2.4150545659988,0.0157328525677334,0.0659514043788327
"TRIB2",45.9303634832077,1.03255270805797,0.696960561331539,1.48150808717969,0.13847123148633,0.321670079486572
"LOC100506474",0,NA,NA,NA,NA,NA
"FAM84A",34.0090241943161,-1.21078501136911,1.02361768756653,-1.18284885663469,0.236869053757302,0.458015665963839
"NBAS",440.012716063198,0.275988667790405,0.155063020113272,1.77984839705043,0.075100774709253,0.210295713058714
"DDX1",1427.12641045433,-0.339502047235898,0.147391968937612,-2.30339583413532,0.021256581930093,0.0828233243735391
"MYCNOS",0.216424898122496,-0.269430479609078,2.71596007875503,-0.0992026656491145,0.92097735841903,NA
"MYCN",24.5505149466195,-0.0854169505387114,1.2143333112992,-0.0703406138528184,0.943922557364619,0.98070148851207
"FAM49A",4.64629414559562,0.646507876958367,0.628780215613254,1.02819373273032,0.303858705934082,0.534316435678198
"RAD51AP2",0,NA,NA,NA,NA,NA
"VSNL1",0.0860047288122846,-0.0289866114765955,3.00317535619469,-0.00965198765926353,0.992298947638584,NA
"SMC6",563.981939664878,0.0973021827197243,0.254412089951758,0.382458957584032,0.702120966216526,0.853775843522847
"GEN1",216.49765032912,-0.024623780583035,0.284758316721273,-0.0864725598414646,0.931090768422272,0.975313427190203
"MSGN1",0,NA,NA,NA,NA,NA
"KCNS3",75.3052882078018,0.609729913167652,0.397379673878114,1.53437619800018,0.12493712974186,0.30075950596928
"RDH14",23.9355162679867,-0.152223545173599,0.594582217830363,-0.256017655100862,0.797937204726503,0.91207089059102
"OSR1",32.5624838870883,-0.313637841315426,0.493949433242892,-0.634959411242405,0.525454887331358,0.737146551824539
"TTC32",119.816557368368,1.20524351739309,0.436314014487257,2.7623305174129,0.0057390348857518,0.0304432449265679
"WDR35",329.287801779216,0.571545888866702,0.301243502742248,1.89728868395124,0.0577898476722385,0.174620301691216
"MATN3",62.6697604141993,0.090158116600224,0.458786159343207,0.196514464885543,0.844207512054322,0.935684919670745
"LAPTM4A",1804.46234084028,-0.335087784014345,0.126107498756409,-2.65715986217128,0.00788020655291344,0.0387079934030646
"SDC1",2651.84299021724,-0.887606921834128,0.163920832830467,-5.41485122121192,6.13396877646633e-08,3.09161119744319e-06
"PUM2",1099.64304808303,0.595985642954758,0.168072873379312,3.54599544216586,0.000391132972145335,0.00374421803853306
"RHOB",2260.72295805162,0.691717890505303,0.249623965287368,2.77103959032537,0.00558776323852353,0.029855884309895
"HS1BP3",361.197313809594,-0.278343851157851,0.172569798777526,-1.61293490013677,0.106758651910403,0.268661521590409
"GDF7",0.445167717521504,-0.254283465157365,1.64040036866522,-0.155013050481252,0.876811028873617,NA
"APOB",0,NA,NA,NA,NA,NA
"KLHL29",90.6250236795842,0.703680072562076,0.291354990923115,2.41519827867912,0.0157266460073165,0.0659431899961122
"ATAD2B",240.116763670604,1.09532397646367,0.334419399101793,3.27530035460136,0.0010554968884605,0.00818616392963343
"UBXN2A",186.386545414479,0.248181087545114,0.15165224082434,1.6365144767797,0.101731958386937,0.259865587460817
"MFSD2B",1.23139983190873,0.136023828697487,1.08528346139454,0.125334839731826,0.900258471522312,0.963108774688543
"FKBP1B",59.3110971357928,-0.0693687555851892,0.27083350128519,-0.256130631018735,0.79784997053632,0.912038319407896
"TP53I3",1646.7501211931,-0.435186608700616,0.577740532791616,-0.753256148738283,0.451296004333439,0.676778306999695
"PFN4",14.9280686560996,0.819176334151284,0.478680751810885,1.71132081466046,0.0870219059761525,0.233648475547591
"FAM228B",33.5054093053574,0.39580072163357,0.520776436374527,0.760020411808574,0.447242383917167,0.673096103041762
"FAM228A",0.129276285197498,0.211460393354393,3.00317535619469,0.0704122697724628,0.943865525622328,NA
"ITSN2",602.283177832495,1.1213368124057,0.273543527706274,4.09929937589226,4.14402713713877e-05,0.00060738918114065
"NCOA1",333.030043726549,0.363434545976976,0.294727051057019,1.23312245914836,0.217530079348867,0.432580627824008
"PTRHD1",204.666664002428,-0.665981099565165,0.329931671635491,-2.01854249476522,0.0435347931225602,0.141800866963288
"CENPO",287.89569689757,-0.807244316168208,0.292535642987988,-2.75947336851993,0.00578946056965973,0.0306279230886223
"ADCY3",545.951437746525,-0.426751167399343,0.252602787380477,-1.68941590797476,0.0911397545509771,0.241405494782017
"DNAJC27",89.5012542809614,1.33167850659882,0.33199413526881,4.0111506955404,6.04235253545843e-05,0.000822138216978762
"DNAJC27-AS1",5.59142145971263,-0.453552537494987,0.405246193093298,-1.11920246315693,0.263053774872894,0.488101811956432
"EFR3B",175.83501189521,-0.510151215848892,0.758408883108538,-0.672659863579001,0.501163707545248,0.717327515399619
"POMC",0,NA,NA,NA,NA,NA
"DNMT3A",197.777314201057,0.107329580327787,0.14994778324122,0.715779706827187,0.474127384806891,0.696478325818032
"DTNB",94.9644013913694,-0.280565993462958,0.233944882342262,-1.1992824577051,0.230418133844969,0.449347194701184
"ASXL2",468.928959486112,0.392246233977359,0.303427810565006,1.29271681869558,0.196109018642243,0.405241513502543
"KIF3C",676.650402426619,-0.213518460551271,0.375784939332314,-0.568193235552883,0.569903764157479,0.768496356106306
"RAB10",2269.14113300057,-0.158293205152134,0.223926259002251,-0.706898806140206,0.479629365952204,0.701243424212795
"HADHA",2260.50960465352,-0.350684101066674,0.0901094802009663,-3.89175589832015,9.95213472187268e-05,0.00123128920977304
"HADHB",1135.55456280459,-0.452921760777614,0.16823616585932,-2.6921783343324,0.00709869758418641,0.0357629712490793
"OTOF",1.13709991610889,0.589445951403309,1.00959852476466,0.583841930177847,0.55932666502782,0.760878318546256
"C2orf70",8.55896610989296,-0.563651384257151,0.725147565402819,-0.777291976349728,0.43698652780647,0.664163059636948
"CIB4",2.88380357374095,0.237731282822666,1.08155160981084,0.219805768551576,0.826022426846795,0.926718869865503
"KCNK3",60.7304272734538,-0.177588640386087,0.740164199263166,-0.239931410574675,0.810383429843775,0.919528172696894
"SLC35F6",817.34614429211,-0.244992571162172,0.225555343234881,-1.08617498325921,0.277401583022298,0.50512658374425
"CENPA",154.615644995751,-0.392775989519253,0.525665109815313,-0.747198134677895,0.454943969889728,0.679815940600688
"DPYSL5",96.8305973920757,-1.32236625675289,0.665126650932919,-1.98814204016351,0.046795982991016,0.149537194464191
"MAPRE3",202.295497213966,0.0711759398013244,0.190428936216874,0.373766409744915,0.708578112295441,0.858694162502664
"TMEM214",640.110445727983,-0.591660845714301,0.143713071761076,-4.11695914967248,3.83904086205917e-05,0.000572610830597433
"AGBL5",417.70870708662,-0.205925589461324,0.236121214846918,-0.87211811778467,0.383143943164097,0.616324003653564
"OST4",1282.33808962043,-0.898175579191933,0.255395905747308,-3.5167970941578,0.000436787540611878,0.00408800490842714
"EMILIN1",4.46983710314697,-0.734095755445702,0.510717471342564,-1.43738132458231,0.15060967232494,0.340742588108603
"KHK",67.1701066927301,-1.36360795235842,0.377372014799588,-3.61343157118473,0.000302171128830468,0.00305257717459381
"CGREF1",89.4500968131187,-0.544511966168466,0.248512297204351,-2.19108660735897,0.0284455257000273,0.102452720376786
"ABHD1",9.26334364374329,-0.426634999473429,0.630614302412807,-0.676538730315934,0.498698664591278,0.715646410823361
"PREB",582.907380162665,-0.696043662998927,0.159428201253209,-4.36587540678231,1.26614639851527e-05,0.000232434384274265
"SLC5A6",411.442198508265,-0.719919330973668,0.266807964871646,-2.69826776468237,0.00697013516995344,0.0352737698350555
"ATRAID",929.912654790009,-0.61506981824552,0.220021545267643,-2.79549812950056,0.00518198016636917,0.0282263056849608
"CAD",988.302485486268,-0.543599090747248,0.259000155237261,-2.09883693022993,0.0358312781318102,0.12259855785646
"SLC30A3",12.2289536116081,-0.870859182954943,0.69757546641786,-1.24840855918703,0.211881476129937,0.425913458903035
"DNAJC5G",0.0399639304830777,0.211459309031584,3.00317535619469,0.0704119087136901,0.943865812992294,NA
"TRIM54",15.8442545483823,-1.33991138040148,0.798993688184892,-1.67699870501532,0.0935427350770345,0.245427179374977
"UCN",10.1706252207264,-0.136428779590758,0.389062359137811,-0.350660443978938,0.725843104510961,0.870081516539928
"MPV17",338.861288907575,-0.180055297066037,0.144055604111652,-1.24990137090733,0.211335578581825,0.425328260355152
"GTF3C2",825.565416860284,-0.567920693874356,0.197181038114147,-2.8801993300471,0.00397423819120363,0.0230253717891115
"EIF2B4",480.067499729531,-0.116511609194293,0.18607544184967,-0.62615253273682,0.531214898122608,0.741009228564346
"SNX17",1267.99651596224,-0.64485930392489,0.17251910272475,-3.73790086859974,0.000185563079366621,0.0020434740089251
"ZNF513",250.122912009065,0.597370770177038,0.309715759416923,1.92877098440732,0.0537592994555967,0.166014447622723
"PPM1G",1667.78258152765,-0.47568473670437,0.0919132975889168,-5.17536362183277,2.27467533037672e-07,8.61302886136826e-06
"FTH1P3",9.68621548844227,1.3714132727981,0.797404221547044,1.7198470182882,0.0854602533326829,0.230788305795759
"NRBP1",1547.82614999046,-0.275991640713265,0.212398009750537,-1.29940784773558,0.193803999895312,0.402137472454165
"KRTCAP3",27.5692069388113,-1.500311431989,0.867682160366985,-1.72910254528507,0.0837907437131329,0.227583065041058
"IFT172",128.290744972119,0.0918743400191482,0.438686056776331,0.209430727509973,0.834112007500778,0.931142220178631
"FNDC4",45.1211646815813,0.257294018297702,0.84079825638927,0.306011598314472,0.759595814950531,0.888928827336052
"GCKR",26.4398609225253,0.982868876907142,0.938861518052596,1.04687310962092,0.295158105538935,0.525142649788363
"C2orf16",7.3388251594185,0.215458504795877,1.27059400362584,0.169573053375848,0.865345915886856,0.946666150367288
"ZNF512",530.224876959938,0.524414274837544,0.345305150946184,1.51869809471587,0.128838506422521,0.306669882295533
"CCDC121",49.2272212676108,0.250744257681689,0.187698148839758,1.33589094635001,0.181584920606255,0.385700282113998
"GPN1",447.162199971729,-0.16572294170051,0.127273753684544,-1.30209832666101,0.19288277512656,0.401244754741438
"SUPT7L",748.256075303745,0.176723997535099,0.225596101987087,0.783364588210901,0.433413044861443,0.660441956179363
"SLC4A1AP",576.640347702735,0.370902143171285,0.175299328700182,2.11582181130679,0.0343599653257994,0.119086424467341
"MRPL33",1019.10035372869,-0.100098352272255,0.174847217538801,-0.572490392934285,0.566989792545747,0.76620108867344
"RBKS",93.6232840189158,0.00357144723444029,0.330270233834687,0.0108137121319505,0.991372074198332,0.998438349192951
"BRE-AS1",37.4379676273299,3.39946111455611,0.534484705806453,6.36025891410093,2.01413952596685e-10,2.44324565778807e-08
"MIR4263",1.47877288641164,0.793107012565436,0.810629331386116,0.978384301995687,0.327884289249497,0.561121939730733
"LOC100505716",0.464376938066503,-0.305146429701354,2.53331170271921,-0.120453566520778,0.904123860301667,NA
"FOSL2",1362.60372376183,0.895827221878563,0.282177566598591,3.17469327089674,0.0014999496380908,0.0108627416187667
"PLB1",11.9345283197444,-0.0311841661022682,0.500153339336101,-0.0623492110312846,0.950284739941535,0.983556046040809
"PPP1CB",2055.77318652538,0.218900641566087,0.175653827917115,1.24620478905463,0.212689221327596,0.426780245483793
"SPDYA",6.7365853280024,1.26527212166298,0.665429146650459,1.90143778346939,0.0572446945153116,0.173500696007585
"TRMT61B",180.898143456884,0.268064887814213,0.16945982778187,1.58187867486368,0.113677270050674,0.280838022605698
"WDR43",1275.4535835071,0.893337720486297,0.332417268805759,2.68739865319181,0.00720109511795461,0.0361498234388882
"SNORD92",0.165277119394759,0.451907398185381,3.00317535619469,0.150476527204189,0.880388668444734,NA
"SNORD53",0.33284409044411,0.451912678766479,2.57775061723274,0.175312800138756,0.86083385447276,NA
"CLIP4",1025.76566667303,0.196442078495464,0.272773649233305,0.720165159089269,0.471423312737248,0.694411325004388
"ALK",0.344256961671047,-1.49062119692037,2.99369278738994,-0.497920562590515,0.618540033457711,NA
"YPEL5",738.675353454838,0.652162791031768,0.223819238752714,2.91379237399832,0.00357067300708552,0.0212339485947977
"LBH",1118.29186884461,-0.616771582879336,0.585122922615718,-1.05408890857008,0.2918422137052,0.522019524049789
"LCLAT1",431.770539193422,-0.0123638131882994,0.225494402412041,-0.0548298008999236,0.956274058421469,0.985731083124886
"CAPN13",10.867464781306,-0.616071630625567,0.699447862696969,-0.880797073637604,0.378427663937712,0.61181240503549
"GALNT14",407.40216347076,-0.654016080663086,0.373481304333567,-1.75113472367807,0.0799227062162201,0.219911369735823
"CAPN14",3.54954164804049,0.0589586767206301,0.993711827400311,0.0593317651002245,0.952687860780655,0.984499608928051
"EHD3",138.907684932044,-0.362923358398248,0.354509823482638,-1.023732868198,0.305961466281178,0.536309091860283
"XDH",110.284382233427,0.456776674691545,0.308342527350518,1.4813936910243,0.138501694940804,0.321692717628402
"SRD5A2",2.90585038660596,1.39053263242422,0.792483570056109,1.75465168612363,0.0793189047919656,0.21867624905981
"MEMO1",263.469525859243,-0.249421942057612,0.146706622931814,-1.70014098254813,0.0891044101376199,0.237570990130154
"DPY30",435.79020545192,-0.408227272515904,0.224961617914403,-1.81465298969903,0.0695772537004744,0.19902837476184
"SPAST",218.809138997061,0.0119920062578863,0.230540026930762,0.0520170246249161,0.958515128088804,0.986731047791213
"SLC30A6",413.966051702708,-0.231484657557912,0.168549699115057,-1.37339110525432,0.169630793459752,0.370339894551401
"NLRC4",2.82337938707314,0.998788677785704,1.6458018522769,0.606870551521083,0.543936822668925,0.750110692174751
"YIPF4",401.419605472963,0.218816659299775,0.145553796140962,1.50333873180374,0.132751717120394,0.31297235222113
"BIRC6",1424.68007810368,0.33010337771168,0.334855720346494,0.985807790203209,0.324227442253856,0.556913102258775
"TTC27",334.402929514785,0.577285084393716,0.192275999287659,3.00237724173809,0.00267879989148299,0.0170256757736621
"LTBP1",349.434340920433,-0.241934628768986,0.137968030601356,-1.75355571659952,0.0795066645972284,0.219077192759745
"RASGRP3",135.244610041437,1.99514654375662,0.494967840185977,4.0308609605969,5.55729123967691e-05,0.000771117614642211
"FAM98A",615.494189056914,-0.440482331296196,0.143035924183808,-3.07952239138298,0.00207332784599351,0.0139809690803702
"LOC100288911",73.2816641245466,0.47904230874613,0.175191851850188,2.73438692317594,0.00624965570902635,0.0325413830295279
"CRIM1",2403.91015959713,0.340834241445446,0.390979624435172,0.87174425505634,0.383347911617667,0.616429476355376
"FEZ2",621.683783452325,0.38540510628816,0.220360509539538,1.74897538172106,0.0802952749381068,0.220740923152264
"VIT",0.166606260904028,0.451907398185381,3.00317535619469,0.150476527204189,0.880388668444734,NA
"STRN",441.074136105301,0.35924167903929,0.159648682889456,2.25020133293574,0.0244361677299436,0.0922266349885351
"HEATR5B",311.625762827548,0.139461112601642,0.198196754787955,0.703649828933111,0.481650871867159,0.70253008256144
"GPATCH11",44.8267930614891,0.239193416791656,0.203211512320749,1.17706626981897,0.239169056687559,0.461199446496241
"EIF2AK2",808.155838705616,1.25910354624028,0.306573919090421,4.10701454962618,4.00805991248235e-05,0.000590447307980204
"CEBPZ",1017.15808629187,0.674113685658076,0.192301376787513,3.50550628871967,0.000455739734819704,0.00421960099138077
"NDUFAF7",205.709898055123,0.340062596735126,0.196585691245795,1.72984409282331,0.083658134178186,0.227408937217208
"PRKD3",391.070406193345,0.447507079514973,0.180763653579942,2.47564745817149,0.0132994829199856,0.0577141060085569
"QPCT",358.712673018425,-0.103909388314901,0.275337049295854,-0.377389779474424,0.705883961146272,0.856538001306515
"CDC42EP3",531.572561676222,0.563677628441133,0.160084750665191,3.52112006983124,0.000429727985617799,0.00404036198929387
"RMDN2",32.3044438052729,-0.645027287540861,0.295364147026125,-2.18383745635792,0.0289741941581627,0.104144916482675
"CYP1B1",643.404832172559,1.21731804569172,0.336739688863528,3.61501208782393,0.000300333608078077,0.00303598953947155
"CYP1B1-AS1",2.35517149359404,0.118597757345253,0.693294672983286,0.171063996258503,0.864173445359496,0.946068754097317
"ATL2",670.46919823013,0.435671754408222,0.108841878013135,4.00279526925883,6.25984688007999e-05,0.000842044241125056
"GALM",236.541061285246,-1.05585119126607,0.224647124769259,-4.70004320042181,2.60106460543468e-06,6.47223239240134e-05
"SRSF7",1496.61579793291,0.0710019047392851,0.177277211092902,0.400513434871652,0.688778390161533,0.84543119394888
"GEMIN6",213.250679574805,-0.331561429887415,0.114750986995148,-2.88939937310897,0.00385978519055185,0.0225219408694846
"DHX57",297.626537305506,-0.297598015315782,0.233254496797918,-1.27585113856822,0.202008146211183,0.41319727127138
"MORN2",110.377304667108,-0.37525395418873,0.139812979771621,-2.68397079299571,0.00727534617167967,0.0364636216938897
"ARHGEF33",1.24816056362414,-0.62656541214922,0.998018601732933,-0.627809352512336,0.530128838638348,0.740026115035298
"LOC375196",0.166130205142103,0.451907398185381,3.00317535619469,0.150476527204189,0.880388668444734,NA
"SOS1",503.626363052385,0.396209284069542,0.185330842890701,2.13784860571322,0.0325290326221757,0.113951680031173
"CDKL4",3.08999504891602,2.32665648035869,1.25331455506213,1.8564026652059,0.0633961851354085,0.186571752577234
"MAP4K3",570.084909071252,0.761010226531592,0.316878909896446,2.40158054942907,0.0163244146518519,0.0678269163230678
"LOC728730",55.4792756619717,0.299399613132661,0.177249425974136,1.68914292098384,0.0911920442987597,0.241405494782017
"TMEM178A",8.50722326263485,1.13041570730481,0.4447901811017,2.54145832200002,0.0110391106564834,0.0503537811877845
"THUMPD2",267.482273986582,1.23812816138291,0.312270035657596,3.96492785090823,7.34181501305908e-05,0.000958758298635562
"SLC8A1-AS1",1.85313571107686,-1.23849642369217,1.4554309532536,-0.850948250704386,0.394798100003649,0.626728360981153
"SLC8A1",29.8793358256148,0.596004002763977,0.72420746473135,0.822974122456841,0.410522709352046,0.640359214554632
"C2orf91",0,NA,NA,NA,NA,NA
"PKDCC",362.261215097443,0.0838012840536376,0.593371511232895,0.141229031841311,0.887689011833587,0.95696363859891
"EML4",1155.26139777202,-0.23428589265811,0.193137636277904,-1.21305146512717,0.225110144557234,0.442777453070709
"COX7A2L",1137.77998613917,-0.155367508808414,0.172503133639336,-0.900664848983274,0.367766543537245,0.60190904622144
"KCNG3",5.56184759428188,0.35539055181345,0.554496920300969,0.64092430237584,0.521571865525929,0.734419729393407
"MTA3",348.057453924484,0.176681744206707,0.139322581621033,1.26814865293908,0.204744869687707,0.416890060168946
"OXER1",0.695237539142588,0.366238047268706,1.85748639151958,0.197168630112596,0.84369557826799,NA
"HAAO",3.67847179557105,-1.01886920932542,1.80749154845697,-0.563692378088967,0.572963505456228,0.770667411756413
"ZFP36L2",711.270044628274,0.611938492004767,0.341647278357904,1.79114112937177,0.0732706504606362,0.206736941614083
"THADA",449.083648963992,0.0365666056592661,0.143495211731987,0.254828054664035,0.798855905929921,0.912516416638996
"PLEKHH2",195.408828778378,-0.0711073210921416,0.269411893277207,-0.263935345344895,0.791829739387809,0.908635013190046
"DYNC2LI1",158.670672846363,-0.118156709271773,0.194358792321314,-0.607930867755323,0.543233325900089,0.749758564555616
"ABCG5",1.07159676857283,-2.66359498973895,2.06302133283609,-1.29111364354009,0.19666427374389,0.406118656526316
"ABCG8",0.981847816208546,-0.16766948143218,1.35390713754968,-0.123841197658231,0.901441011857314,0.963427491128064
"LRPPRC",2675.30430107153,-0.220599238524716,0.288371545650566,-0.764982682417724,0.444281856797969,0.671179899281308
"PPM1B",598.194826183652,0.344862134328757,0.100076986486847,3.44596841326833,0.000569016865651647,0.00504575949341698
"SLC3A1",51.1334954388382,-0.353548620663066,0.673202228517512,-0.525174465690096,0.59946191378411,0.788733593367162
"PREPL",1044.51165950487,0.464128475334847,0.275251588703191,1.68619726237193,0.0917578110283907,0.242135202555714
"CAMKMT",64.5291067691878,-0.376605439674847,0.216365530112201,-1.74059814185536,0.081754043591134,0.223800252968889
"SIX3",1.69303178373276,0.285186343301796,1.05525329416061,0.270253923754529,0.786964910328039,0.90530494450259
"SIX2",1.00900605090808,-0.505175428893769,0.968060116803884,-0.521843034461165,0.601779623753625,0.790174219029477
"SRBD1",181.355032673039,0.382228127953604,0.232608472316619,1.64322530536776,0.100336326028488,0.257550361091806
"PRKCE",181.841981674779,1.00947105126035,0.218667667171283,4.61646234360579,3.90336810507835e-06,9.08659618703921e-05
"EPAS1",2186.09914135102,0.25150931006265,0.484937428594236,0.518642808808838,0.604009850613179,0.791824537304283
"ATP6V1E2",32.9455957666332,0.0408849957771758,0.262867709361044,0.155534492526889,0.87639996368883,0.951994730380623
"RHOQ",867.757116806214,0.285082469685002,0.413840816017099,0.688869871340149,0.490905160820189,0.709802725702424
"PIGF",142.221756225381,-0.0532330420363515,0.232003055100047,-0.22944974588113,0.818519375661149,0.923562992943149
"CRIPT",209.020980656809,0.155308196670885,0.259507689023307,0.598472427755065,0.549524751099086,0.754151565345192
"SOCS5",668.882898613457,1.32302150821494,0.402897603351602,3.28376614109654,0.00102429880022085,0.00800417084601366
